ID,timeset,LANGUAGE,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C,full_text
1778065249360359513,2024-04-10T14:19:24+00:00,nl,2127,61,313,494,195188,"We zien weer veel politieke partijen die veel aandacht besteden aan het Suikerfeest.Mijn kritische mening over de Ramadan, het Suikerfeest en de tradities van deze “heilige maan” in de islam:In het westen zijn mensen vrij om te doen wat ze willen, maar volgens deze religie… https://t.co/cjgz1dciiu"
1777966132663611734,2024-04-10T07:45:33+00:00,no,16,0,2,4,2861,Dinsdag 16 april 😊
1777965901662257582,2024-04-10T07:44:38+00:00,nl,0,0,0,0,212,"@LierSusan Dinsdag 16 april, sorry :)"
1778107823446171834,2024-04-10T17:08:35+00:00,nl,18,0,4,1,3367,@OogheSam Sterk. Zet aan tot nadenken over beïnvloeding van onze jeugd. Volgende vraag: is dit eeb bewuste strategie van het algoritme en de Chinese staatsdiensten die dit ontwierpen?
1777965602994344004,2024-04-10T07:43:27+00:00,nl,0,0,0,6,,"RT @PuntVzw: ""Kwil nie"": Een campagne van Punt. vzw tegen seksueel grensoverschrijdend gedrag, specifiek gericht op groepen die nog te vaak…"
1778091626453184793,2024-04-10T16:04:13+00:00,nl,490,4,54,76,29007,"Terwijl iedereen het heeft over de terugkeer van King Connah, keurt het EP het Migratiepact goed. De illegale zeegrens blijft ook de komende jaren wagenwijd open staan, de Middelzee blijft het grootste kerkhof ter wereld en de smokkelaars winnen.Het enige correcte…"
1778118818230874308,2024-04-10T17:52:16+00:00,nl,6,0,2,1,75,"@Outlaw__Mike Is het niet raar om het enig Joods Kamerlid hierop aan te spreken? Ben ik dan verantwoordelijk voor de regering van een land waar ik de nationaliteit niet van draag? Ja, ik sta achter het bestaansrecht van Israël, maar dat betekent nog niet dat ik Israëli ben of moet worden…"
1778112745373589733,2024-04-10T17:28:08+00:00,nl,257,2,73,43,9064,Vandaag weer een haatdragend bericht vol antisemitisme gekregen.🤢Dit is onaanvaardbaar en gaat in tegen alles waar wij als samenleving voor staan. 🙏Graag verenigd tegen dit soort posts en op een beschaafde manier onze verschillende meningen kenbaar maken.🫂Waarvoor dank ! https://t.co/zkZy7rNKg3
1778107158426501489,2024-04-10T17:05:56+00:00,nl,3,0,0,0,49,"@ancapoen @adevaere Dankzij onze aanhoudende druk is de subsidie de voorbije legislatuur gedaald van €200 miljoen naar €175, naar €125 en dit jaar naar €75 mio om eind 2025 geheel weg te vallen (als de volgende regering de beslissing niet terugdraait natuurlijk)."
1778491849683939339,2024-04-11T18:34:34+00:00,nl,0,0,0,5,,RT @JeroenReygaert: Wat @JefCauwenberghs hier zegt. En ik denk dat de PVDA hier niet alleen in is. Je zou eens het aantal mediaoptredens va…
1778335979805221316,2024-04-11T08:15:12+00:00,nl,4,0,4,0,193,@HoeylandtP7240 een vraag om ook de gekidnapten niet te vergeten lijkt me nu niet meteen polariserend.
1778157870892077410,2024-04-10T20:27:27+00:00,nl,3,0,2,0,297,"@StefanDeGroote9 Dat laatste klopt, want ik kreeg dit Facebookbericht “vandaag”  pas doorgestuurd. Ik was er zelf niet in getagged en die persoon had het op zijn eigen pagina gepost."
1778140235827704119,2024-04-10T19:17:23+00:00,nl,0,0,0,9,,RT @Ann_Wurman: Sterk stuk @Andre_Gantman. Ik ervaar dat antisemitisme  sinds de oorlog in Gaza ongeremd aan kracht wint. De veelvuldige ve…
1778755463397396595,2024-04-12T12:02:04+00:00,nl,139,0,33,23,13841,"Beste mensen,Het is gewoon walgelijk aan het Pachecogebouw waar o.a. de Dienst Vreemdelingenzaken (DVZ) gehuisvest is. @demorgen brengt er vandaag een schokkende reportage over, maar de situatie is al maanden zo. Heroïnehandel en -gebruik, criminaliteit, tientallen matrassen,… https://t.co/ozXcX0EihY"
1778409062968832377,2024-04-11T13:05:36+00:00,nl,225,1,28,29,8017,"@vanranstmarc De islam heeft nog geen verlichting gekend en onderscheidt zich door de sharia, de religieuze wetgeving, van de andere godsdiensten in de 21ste  eeuw. De islam wil zich bemoeien met alle aspecten van het dagelijkse leven. Omdat de sharia dateert van 1400 jaar geleden, houdt die… https://t.co/rayLNqs1YX"
1778406361920852088,2024-04-11T12:54:52+00:00,nl,36,0,1,4,1949,"@vanranstmarc De islam heeft nog geen verlichting gekend en onderscheidt zich door de sharia, de religieuze wetgeving, van de andere godsdiensten in de 21ste  eeuw. De islam wil zich bemoeien met alle aspecten van het dagelijkse leven. Omdat de sharia dateert van 1400 jaar geleden, houdt die… https://t.co/gtp0j5UQZ0"
1778791162322596293,2024-04-12T14:23:56+00:00,nl,0,0,0,12,,"RT @PALNWS: Volgens N-VA-Kamerlid @SanderLoones is de Belgische Grondwet een grendel op de Vlaamse welvaart, omdat ze sociaal-economische h…"
1778785192158667130,2024-04-12T14:00:12+00:00,nl,339,11,53,104,42643,Hoogste staatsschuld per inwoner. En de gouden medaille gaat naar… u raadt het nooit…
1778764645639057658,2024-04-12T12:38:34+00:00,nl,0,0,0,37,,RT @de_NVA: De N-VA legt een plan op tafel om de Grondwet grondig te herzien."De sociaal-economische situatie in dit land is dramatisch e…
1778757457893806288,2024-04-12T12:10:00+00:00,nl,0,0,0,11,,"RT @de_NVA: 'De krapte op de arbeidsmarkt is de grootste rem op onze economie. Vlaanderen benutte maximaal haar bevoegdheden, maar de groot…"
1778757172563775882,2024-04-12T12:08:52+00:00,nl,0,0,0,14,,"RT @de_NVA: 'Het is vijf na twaalf voor onze welvaart. Als we die willen behouden, zal er gewerkt moeten worden. Het zijn echter enkel nog…"
1778431172520858098,2024-04-11T14:33:27+00:00,nl,40,1,11,6,3322,"Waar is ‘t te doen? In Brugge! Iedereen welkom op vrijdag 26 april, 20u. Boekvoorstelling van ‘De Puinhopen van Vivaldi’ met @FranckenTheo en @VreeseMaaike! https://t.co/MIH5Z3lpJf"
1778335208133046431,2024-04-11T08:12:08+00:00,nl,0,0,0,46,,"RT @de_NVA: ""Gaan werken levert in bepaalde gevallen slechts 28,5 euro op ten opzichte van thuisblijven. De federale regering-@alexanderdec…"
1778329064903778639,2024-04-11T07:47:43+00:00,nl,322,4,30,63,8666,"Het parcours van de regering De Croo… Vooral wie níet werkt kreeg extra bij. Wanneer je wél werkt, verdien je nog amper iets meer.Wanneer OpenVLD moet kiezen tussen haar verkiezingsprogramma en plooien voor links, dan… https://t.co/faK4vI0qsB"
1778316616557559809,2024-04-11T06:58:15+00:00,nl,0,0,0,61,,RT @MDiependaele: De huidige federale regering heeft het verschil tussen werken en niet werken verwaarloosbaar gemaakt door bovenop de inde…
1778112727426158663,2024-04-10T17:28:04+00:00,nl,45,0,2,0,2541,@bertanciaux @conner_rousseau @MelissaDepr @vooruit_nu Maar enfin Bert. Zo verzuurd.
1778821943480799255,2024-04-12T16:26:14+00:00,nl,0,0,0,74,,RT @OogheSam: Onderzoek voor @Humo: radicaliseren op TikTok is kinderspel. Ik maakte drie verschillende accounts aan waarop ik me voordeed…
1778818299251351651,2024-04-12T16:11:46+00:00,nl,141,0,63,17,11710,Hadden we zo maar een premier…
1778774354181902629,2024-04-12T13:17:08+00:00,nl,93,0,5,8,2786,@lalibrebe Weer een linkse idioot ah woord. Niets beters op het schap liggen?
1778781159167504540,2024-04-12T13:44:11+00:00,nl,118,1,5,16,2265,@lalibrebe De man is hoofd van de studiedienst van ecolo. En dat wordt dan opgevoerd als een objectieve bron. Only in Wallonië… 🤡
1778756252891259259,2024-04-12T12:05:13+00:00,nl,40,0,5,6,2427,Sfeerbeeldje https://t.co/vRQy1Jc5EW
1778681358862192744,2024-04-12T07:07:36+00:00,nl,80,1,52,3,11585,"Ik ben vandaag 90% akkoord met mezelf. En tweede @BenWeyts . 😅👍(Is door het schuiven met de balkjes. De richting was altijd juist, maar soms iets meer of minder geschoven vermoed ik.)Doe zelf de stemtest! 👇👇👇https://t.co/8hiQS5ZEIG https://t.co/UHW17U7dGg"
1778466785479557492,2024-04-11T16:54:58+00:00,nl,0,0,0,7,,RT @Stoonbrace: Hier is het al ‘volgende regering’ wat de klok slaat. Intussen in NL:Demissionair kabinet trekt miljarden extra uit voor…
1778466651932910077,2024-04-11T16:54:26+00:00,nl,23,0,10,1,3369,@JensFranssen @ugent @alexanderdecroo @carogennez @MICHELLEHAAS De minister komt toch ook? @DedonderLudivin
1778466597679583403,2024-04-11T16:54:13+00:00,nl,44,0,5,3,7190,Defensiedebat. Omdat het nodig is. 👍
1778466381857525989,2024-04-11T16:53:22+00:00,nl,0,0,0,18,,RT @JensFranssen: Save the date: 27 mei 24 at @ugent Het enige #defensiedebat voor de verkiezingen. Met oa @alexanderdecroo @carogenn…
1778423131650040182,2024-04-11T14:01:30+00:00,nl,41,1,4,6,3619,"Welkom op ons provinciaal verkiezingscongres, nu zondag in Dilbeek, waar Vlamingen thuis zijn! #BenTheoBrabant @de_NVA https://t.co/9vlRaURnXX"
1778421191650197821,2024-04-11T13:53:48+00:00,nl,18,1,1,2,2619,Welkom in Lubbeek! https://t.co/ZPPLtFdkUt
1778393214673686972,2024-04-11T12:02:37+00:00,nl,0,0,0,174,,RT @OogheSam: Onderzoek voor @Humo: het levensgevaarlijke algoritme van TikTok. DEEL TWEE: op twintig minuten tijd van Taylor Swift naar…
1778392798607138859,2024-04-11T12:00:58+00:00,en,0,0,0,5,,RT @dkaleniuk: @alexanderdecroo For some reason Belgium thinks law suits in russia are more risky for them than complete destruction of ene…
1778392787546677523,2024-04-11T12:00:56+00:00,en,0,0,0,5,,RT @dkaleniuk: Belgian government lead by the Prime-Minister @alexanderdecroo decided to keep these profits for Euroclear to... prevent fut…
1778372878624301537,2024-04-11T10:41:49+00:00,nl,180,3,16,19,20796,"De saga van de laatste C130 Hercules continues… het iconische toestel staat te verkommeren op een verzopen wei in Beauvechain. De hangar die er ging komen, komt er niet. Maar holabe niet klagen, er komt een coating! Beschamende mismeestering. Geen ander woord voor.Al die… https://t.co/u2Lvrv8Zyz"
1778374651237761115,2024-04-11T10:48:52+00:00,nl,95,1,5,2,2347,"@vandeput_dirk Oh jawel, veel andere bezorgdheden maar ik volg mijn dossiers op. Daar word ik voor betaald."
1778375090486329697,2024-04-11T10:50:36+00:00,nl,1,0,0,0,84,@vandeput_dirk Haha tuurlijk! 👍
1778322917056541009,2024-04-11T07:23:17+00:00,nl,10,0,1,0,921,@francescavbel @Assita_Kanko @de_NVA Migratiepact bestaat uit meerdere delen. Ook jullie stemden o.a. voor aanpassing eurodac. Kinderspelletje dit.
1778322905010430416,2024-04-11T07:23:14+00:00,nl,17,0,1,1,446,"@tomongena Maar wie denk je dat ze eerder (niet) geloven, Tom? 🤦‍♂️"
1778832948709433490,2024-04-12T17:09:58+00:00,nl,59,0,11,12,2328,Nieuwe trend onder "opiniemakers": pleiten voor afschaffing van de democratie.Teken aan de wand. https://t.co/0OAqx7E2h8
1778779251019239884,2024-04-12T13:36:36+00:00,nl,8,0,0,0,220,"@JefCauwenberghs Ik heb die pvda-bot gevraagd hoe ze als marxisten de dictatuur van het proletariaat willen vestigen, maar dat blijft een partijgeheim."
1778777561121620412,2024-04-12T13:29:53+00:00,nl,29,1,3,11,1099,Securail-agenten luiden de alarmbel over de veiligheid in Brussel-Noord.Temidden van toenemend geweld weigert de regering De Croo om de bevoegdheden en uitrusting van Securail te versterken. https://t.co/RdfZPuVCDm
1778665634097754242,2024-04-12T06:05:07+00:00,nl,12,0,1,1,1168,"Niet normaal, dit"
1778758051169722588,2024-04-12T12:12:21+00:00,nl,2,0,1,0,143,@Pdbruyne @JorisVDBroucke Opvallend hoe u hier "wettig" verblijf vergeet te vermelden in een discussie over wettigheid 🫠Men zou nog gaan denken dat het enkel wettig moet zijn wanneer het in uw kraam past.
1778760856513175909,2024-04-12T12:23:30+00:00,nl,0,0,0,0,65,@Petergee1 @Pdbruyne @JorisVDBroucke Dat is niet wat hier staat. https://t.co/5casbVsCZ9
1778756628067631534,2024-04-12T12:06:42+00:00,nl,2,0,0,0,232,"@thomvil 1 keer om 80% op bdw te zitten.Cava dus he, hij is maar voor 20% mis"
1778756416993440130,2024-04-12T12:05:52+00:00,nl,2,0,1,0,122,@UVBOVEN1 Exact hetzelfde % en uitkomst
1778481750454223270,2024-04-11T17:54:26+00:00,nl,0,0,0,6,,"RT @FranckenTheo: Welkom op ons provinciaal verkiezingscongres, nu zondag in Dilbeek, waar Vlamingen thuis zijn! #BenTheoBrabant @de_NVA…"
1778443308533948572,2024-04-11T15:21:41+00:00,nl,77,0,11,9,2310,Van puinhoop naar puinhoop dus.
1778866255165895044,2024-04-12T19:22:19+00:00,nl,0,0,0,37,,RT @de_NVA: De N-VA legt een plan op tafel om de Grondwet grondig te herzien."De sociaal-economische situatie in dit land is dramatisch e…
1778374906297598005,2024-04-11T10:49:52+00:00,nl,0,0,0,63,,"RT @SanderLoones: Het parcours van de regering De Croo… Vooral wie níet werkt kreeg extra bij. Wanneer je wél werkt, verdien je nog amper i…"
1778374853994729628,2024-04-11T10:49:40+00:00,nl,0,0,0,130,,"RT @Bart_DeWever: Als u een Vivaldipartij hoort spreken over ""werken meer doen lonen"", denk dan aan deze grafiek. De regering-De Croo heeft…"
1778360792183615975,2024-04-11T09:53:47+00:00,nl,4,0,0,0,314,Een ballonnetje van minister Van Tigchelt en blijkbaar ook niet meer dan dat...https://t.co/3aUO2uNJdj
1778456590623928528,2024-04-11T16:14:27+00:00,nl,37,0,10,6,997,Dat we moeten luisteren naar onze zorgverstrekkers.. en nog veel meer!Binnenkort via https://t.co/yNZfS1jy8J.Stay tuned 😉 https://t.co/4cJt10kbpR
1779048211929256178,2024-04-13T07:25:21+00:00,nl,0,0,0,73,,RT @MDiependaele: Hoe kan het dat in één van de rijkste landen ter wereld werkende mensen amper rondkomen? Lonen worden wegbelast door een…
1779048089736638666,2024-04-13T07:24:52+00:00,nl,0,0,0,0,66,"@boobietje @de_NVA @PeterDeRoover1 @KarlVanlouwe Ons voorstel is consequent in lijn met wat we al jaren vragen. De timing van ons voorstel nu, opnieuw net voor de verkiezingen, is echter een relevante. Nu wordt bepaald (preconstituante) wat na de verkiezingen (door de constituante) aan de grondwet kan worden gewijzigd.…"
1779016405112770583,2024-04-13T05:18:58+00:00,nl,285,9,41,51,24294,"Beste mensen,Na de ‘Kazerne van de Toekomst’ op een site zonder oefenterrein in Charleroi, na de marinefuseliers op de Samber(!) in Charleroi, na de volledige uitbouw van de kazerne van Doornik tot tweede onderofficierenschool zonder enige studie, na de C130 op een verzopen wei… https://t.co/WPnSIIF0jB"
1779083915522719883,2024-04-13T09:47:13+00:00,nl,491,8,50,67,20520,"‘Siri, wat is een parallel universum?’ https://t.co/M8C7bsLIBA"
1779178555101925463,2024-04-13T16:03:17+00:00,en,0,0,0,742,,"RT @SafaiDarya: In recent days, there have been many people on social media trying to intimidate and silence me.They usually belong to two…"
1779122111933485303,2024-04-13T12:19:00+00:00,en,10409,179,539,2462,351610,"In recent days, there have been many people on social media trying to intimidate and silence me.They usually belong to two camps: either they are Muslim or ""progressive"".In this country, according to certain “progressives”, everything falls under freedom of speech... except… https://t.co/pJP5CbmuPQ"
1779152411715609054,2024-04-13T14:19:24+00:00,qme,40,0,3,0,12879,@YakovDayan ❤️
1779151985809273094,2024-04-13T14:17:43+00:00,en,0,0,0,5082,,RT @visegrad24: Scandal in Iran after a goalkeeper had the audacity to hug a female fan who stormed the pitch.The police quickly attacked…
1779079116068659314,2024-04-13T09:28:09+00:00,nl,659,12,56,218,31540,"Zedenpolitie in Frankrijk Een “erkend vluchteling” in Bordeaux, doodt een man met een mes en verwondt een andere man “omdat ze alcohol drinken op de dag van het feest van het einde van de Ramadan voor moslims, het Suikerfeest.”De dader gelooft in een godsdienst waarin:… https://t.co/oA26qoWCkn"
1778865500233077076,2024-04-12T19:19:19+00:00,nl,0,0,0,6,,"RT @RGeerligs: @vanranstmarc @SafaiDarya ""als je niets vriendelijk over medemensen kan zeggen, zwijg dan liever"".U wilt blijkbaar mevrouw…"
1778867837827698954,2024-04-12T19:28:36+00:00,nl,1,0,0,0,170,@SchoonLier @RikVerwaest Dit werd door onze mensen ook opgemerkt en reeds doorgegeven aan de aannemer. Die zit goed op schema en zou dit wellicht volgende week kunnen aanpassen.
1778854832826126626,2024-04-12T18:36:56+00:00,nl,1,0,0,0,131,@SchoonLier @RikVerwaest ik doe even navraag.
1779252023801655419,2024-04-13T20:55:14+00:00,nl,256,3,122,24,27439,Dit regime is het pure kwade.
1779251503858925955,2024-04-13T20:53:10+00:00,en,0,0,0,1885,,RT @khamenei_ir: The malicious Zionist regime will be punished https://t.co/2miQi2JoiI
1779209125395624422,2024-04-13T18:04:46+00:00,qst,28,1,20,2,9667,Wat?!
1779194248195108897,2024-04-13T17:05:39+00:00,nl,171,1,26,24,17252,De Croo naar Marokko 🇲🇦 Maandag vertrekt de halve Vivaldi regering en de hele media naar Marokko om een terugkeerakkoord te ondertekenen. Ik deed hetzelfde maar dan in het eerste deel van de legislatuur. Vivaldi doen het helemaal op het einde van de legislatuur enkele weken… https://t.co/6UsDlbd9x8
1779180629550109095,2024-04-13T16:11:32+00:00,nl,0,0,0,8,,RT @FranckenTheo: @ElsAmpe @MartaBarandiy Haar Nederlands is het minste van mijn zorgen. Het feit dat ze de Vlaamse strijd vergelijkt met d…
1779057705958744443,2024-04-13T08:03:05+00:00,nl,169,5,14,13,13848,"@MartaBarandiy Oh help, spreekt u geen Nederlands? Maar u komt op in Vlaanderen? En u vergelijkt de Vlaamse strijd met de Donbas en Rusland? A.u.b. zeg, studeer eerst nog wat en ga dan op een lijst staan. Dit is al te pijnlijk."
1779180381293420918,2024-04-13T16:10:33+00:00,nl,70,1,6,8,2992,@ElsAmpe @MartaBarandiy Haar Nederlands is het minste van mijn zorgen. Het feit dat ze de Vlaamse strijd vergelijkt met de Russische barbarij in de Donbas is stuitend. Voor U is er al duidelijk niet voor Vlaamsgezinden. Alles unitair ‘want anders wordt het zoals in Oekraïne’. Euhm.
1779071550760599979,2024-04-13T08:58:05+00:00,nl,3,0,2,0,97,@MartaBarandiy @david_vits @VISTA_be Je bent dus ook tegen Catalonië of Kosovo. Lekker unitair staatsnationalisme en onderdrukking. Duidelijk. Bah.
1779062713844396162,2024-04-13T08:22:59+00:00,nl,0,0,0,28,,RT @FranckenTheo: @tijd De echte reden waarom de VLD in Vivaldi stapte. Om zich te kunnen laven aan de onuitputtelijke bron van politieke p…
1779062696786166046,2024-04-13T08:22:54+00:00,nl,219,0,25,28,5868,@tijd De echte reden waarom de VLD in Vivaldi stapte. Om zich te kunnen laven aan de onuitputtelijke bron van politieke postjes. Dewael was de grootste Vivaldi-fan vanaf dag 1. Nu weten we waarom!
1779058074487026029,2024-04-13T08:04:32+00:00,nl,0,0,0,13,,"RT @FranckenTheo: @MartaBarandiy Oh help, spreekt u geen Nederlands? Maar u komt op in Vlaanderen? En u vergelijkt de Vlaamse strijd met de…"
1779050147265036529,2024-04-13T07:33:02+00:00,en,0,0,0,5123,,"RT @visegrad24: BREAKING:First picture of the terrorist who killed several people in Sydney, Australia.He stabbed in a shopping mall in…"
1779031469702144008,2024-04-13T06:18:49+00:00,nl,0,0,0,30,,RT @FranckenTheo: Van het Vivaldihuisblad @destandaard krijgt ze intussen een ‘Voldoende’. Niet bij machte een interview in het Nederlands…
1779018853583868212,2024-04-13T05:28:41+00:00,nl,154,1,5,15,4906,Minister en burgemeester in Doornik. Het powerkoppel van de PS. De indringende geur van politieke zelfbediening is nooit ver weg. https://t.co/53AnskXo88
1779020642815209834,2024-04-13T05:35:48+00:00,nl,38,0,5,3,3204,"@DVanLangenhove Defensie en Buza splitsen in een confederatie lijkt me niet de prioriteit, maar zeg eens, aangezien jullie federaal toch geen enkele rol zullen spelen, kunnen we dan wel op jullie stemmen rekenen in de Kamer voor een staatshervorming of blijft het bij wat cynisch lachen en…"
1779031447099134388,2024-04-13T06:18:44+00:00,nl,209,1,9,30,5619,"Van het Vivaldihuisblad @destandaard krijgt ze intussen een ‘Voldoende’. Niet bij machte een interview in het Nederlands te geven na 4 jaar. Geen 2%, zelfs niet bijna. Internationaal superlichtgewicht. Visieloos. Kampioen in PS-zelfbediening. Tja. https://t.co/Udb02NcZWd"
1778895721040654793,2024-04-12T21:19:24+00:00,nl,65,0,8,5,4528,Klimaatmars 2.0 Tijd om die Samidoun-terroristen terug naar Gaza te sturen. https://t.co/HnLm95nX8V
1779104796659601414,2024-04-13T11:10:12+00:00,nl,2,0,1,0,118,"@ismailayed @de_NVA Veel succes, mister Europe!"
1779104163877511560,2024-04-13T11:07:41+00:00,nl,26,0,0,0,1445,@Hafsa_Hopsasa @groen Laat ons gewoon maar zeggen waar het op staat. De keuze voor @pdsutter is logisch want ze is het beste dat jullie in huis hebben. Anders hadden jullie misschien gewoon een man met een snor uitgestuurd 🥸
1779218523153141872,2024-04-13T18:42:06+00:00,en,3305,55,115,926,230094,Iran Before Islamization. https://t.co/98fUCXM7H4
1779263408992399581,2024-04-13T21:40:28+00:00,nl,297,5,79,56,15399,"De V.S., V.K., Jordanië en Egypte zijn allen bezig om de Iraanse raketten en drones neer te halen voor ze Israël bereiken. Allen verenigd tegen het terroristische kwaad vanuit Teheran. https://t.co/gnLtSQTca1"
1779254833486102553,2024-04-13T21:06:23+00:00,nl,288,1,129,27,11629,🇮🇱Solidair met Israël in deze moeilijke momenten. Hoop op spoedige de-escalatie en geen slachtoffers. Ik denk aan mijn familie en vrienden in het Heilige land en roep op tot waakzaamheid bij ons nabij Joodse instellingen. 🙏Laat gezond verstand en vrede spoedig zegevieren.
1779412490620690519,2024-04-14T07:32:52+00:00,nl,199,4,69,54,9624,"Toch opmerkelijk dat Israël steeds meer Arabische vrienden telt. Hoewel het er relatief weinig zijn, durven zij zich uit te spreken en groeit hun aantal gestaag. Spijtig genoeg vermeldt onze pers dit bijna nooit, omdat het niet in het gebruikelijke plaatje past."
1779293319027188146,2024-04-13T23:39:19+00:00,nl,71,3,36,14,10291,Israëlische luchtafweer voorkomt Iraanse raketinslagen op en naast Al Aqsa-moskee.
1779406171192828361,2024-04-14T07:07:45+00:00,nl,132,1,26,28,6807,Oorlog rondom en in Europa. Elke dag bewijst dat luchtafweer cruciaal is. België heeft géén luchtverdediging. Een ramp. En wat doet Vivaldi? Er een communautair spelletje van maken. Verdedig onze luchthaven van Zaventem en Melsbroek! Schuldig verzuim. @alexanderdecroo https://t.co/FM8srT1Ps2
1779279528608559270,2024-04-13T22:44:31+00:00,nl,0,0,0,75,,RT @FranckenTheo: Ballistische(!) raketten van de ayatollahs zijn onderweg van Iran naar Israël. Islamisme versus democratie. Wie nu no…
1779407016366120988,2024-04-14T07:11:07+00:00,nl,296,8,19,80,43455,"Het voormalige luxueuze rusthuis Gray Couronne (kamer vanaf €2100 per maand) in Elsene is een hallilucinant voorbeeld van de asielchaos van Vivaldi.Een daadje over wanbeleid, activisme en bestuurlijke obstructie met uw belastinggeld. 🧵 https://t.co/RSX04YZhC4"
1779290811835846754,2024-04-13T23:29:21+00:00,en,0,0,0,287,,"RT @academic_la: Here is what to expect. So far, the attack has featured cruise missiles and drones. The drones appear to be Shahed 131 and…"
1779242296799556046,2024-04-13T20:16:34+00:00,en,153,1,17,25,10429,"Several Iranian drones are reportedly flying over Maysan in Iraq.Watch the Iranian regime attack Israel, start a war and make the world unsafe. https://t.co/cMeupdskVV"
1779224728734970141,2024-04-13T19:06:46+00:00,en,0,0,0,2033,,"RT @SafaiDarya: In recent days, there have been many people on social media trying to intimidate and silence me.They usually belong to two…"
1779215841952661716,2024-04-13T18:31:27+00:00,nl,218,5,14,65,12755,"“Iran zou ruim 200 miljoen euro aan #Hamas hebben betaald” onthult de Times.In m’n nieuw boek “Van de cel naar de Kamer” leg ik uit wat het doel op lange termijn van dit regime is:""Ze zeggen het zelf: de Islamitische Republiek van Iran (IRI) is geen klassieke natiestaat, maar… https://t.co/FVF3qQ3nXY"
1779214165262884963,2024-04-13T18:24:47+00:00,nl,53,0,0,1,10534,@Jana_84_ Zeker! ❤️
1779427726887158165,2024-04-14T08:33:24+00:00,nl,138,0,10,32,6090,‘De luchthaven is onze economische motor en trekt heel Vlaanderen vooruit. Vivaldi zet onze luchthaven van Zaventem al drie jaar zonder voorzitter omdat @alexanderdecroo bezig is met zichzelf en met zijn eigen mannetjes te placeren. Stop de federale mismeestering en maak van… https://t.co/MFMgy9wqo4
1779509118014816477,2024-04-14T13:56:50+00:00,en,21,1,7,0,2293,@francescavbel @Assita_Kanko @de_NVA @Barbara_Pas @OrtwinDepo Fakenews. Again.
1779491275923960227,2024-04-14T12:45:56+00:00,nl,0,0,0,7,,RT @GeertBourgeois: Heerlijk om voor onze enthousiaste Vlaams-Brabantse partijgenoten over onze immer actuele basispijlers te kunnen spreke…
1779449261584748570,2024-04-14T09:58:59+00:00,nl,84,2,15,15,11948,"Bevlogen @GeertBourgeois op ons provinciaal partijcongres: ‘Jullie zitten in de communautaire frontlijn. Vlaams-Brabant is groen en Vlaams en moet dat blijven. We mogen nooit opgeven, nooit verzwakken. Onze partij moet sterk scoren om de belangen van de Vlamingen te verdedigen.’… https://t.co/p2QmhtHNxd"
1779447321895313698,2024-04-14T09:51:16+00:00,nl,554,3,70,86,42730,"‘Ik ben gevlucht omdat het Iraanse ayatollahregime vrouwen als tweederangsburgers beschouwde. De mollahs staken me in hun cel, nu zetel ik hier in de Kamer van Volksvertegenwoordigers. Laat jullie waarden en basisrechten nooit kapot maken door islamisten. Blijf strijden, ik… https://t.co/cznWs5gv5r"
1779446374469112248,2024-04-14T09:47:30+00:00,nl,89,2,7,12,4677,"‘Stop toch die segregatie in onze samenleving. We moeten ghetto’s actief bestrijden zoals Denemarken dat doet. Stop het gepamper. Inburgering en Nederlands, nog veel meer dan ooit, dat heeft Vlaanderen nodig.’Vlaams-Brabants @de_NVA kopstuk @NadiaSminate op ons provinciaal… https://t.co/V95hpXJxQY"
1779445101212656069,2024-04-14T09:42:27+00:00,nl,35,1,4,5,3814,Tiens schepen @TombeurIne pleit voor meer activering: ‘Onze studiedienst becijferde het. Werken is niet lonend. Vivaldi maakte het enkel onaantrekkelijker. Je houdt amper 28 euro over. Naar de bijstand hollen voor een leefloon en alle andere sociale extra’s brengt op. Dit moet… https://t.co/P0ki6EKG25
1779443630811255175,2024-04-14T09:36:36+00:00,nl,126,1,12,18,5675,"‘Vilvoorde wou alle overheidscommunicatie doen in drie talen. Goed dat wij er zijn om dit tegen te houden. In Vlaanderen Nederlands, in Vlaams-Brabant Nederlands, is dat zo moeilijk om te begrijpen? Respecteer ons en wij zullen u respecteren.’@jeroen_bergers @Jongnva @de_NVA… https://t.co/SRouQGjCG3"
1779442072446960031,2024-04-14T09:30:25+00:00,nl,18,0,1,1,2591,Burgemeester van Opwijk en parlementslid @inez_deconinck : ‘De blue deal is een goede zaak. Ontharding is de boodschap. We moeten onze samenleving robuuster maken t.a.v. de klimaatwijziging.’@de_NVA #BenTheoBrabant https://t.co/0AvuJ1zikz
1779441385268973886,2024-04-14T09:27:41+00:00,nl,44,1,7,2,3697,"‘In Vlaams-Brabant zijn geen megastallen. Onze boerenbedrijven zijn gezonde bedrijven met beperkte impact op het milieu. We moeten onze boeren koesteren. OCMW gronden moeten naar de landbouw gaan, de versnippering van stukjes groen bestaat maar de impact hiervan is veel te groot,… https://t.co/sCiZv6gxc9"
1779439336284409875,2024-04-14T09:19:32+00:00,nl,35,1,6,5,3701,‘Ik ben fier op ons Vlaams nationaal park ‘Brabantse Wouden’. Corona toonde aan hoe belangrijk onze natuur is. Die moeten we koesteren. We plantten 200.000 nieuwe bomen in de Vlaamse Rand. Laten we de volgende legislatuur nog een nieuw landschapspark in onze provincie maken.’… https://t.co/x6KyGeC6AS
